0 0 0.00000
0.00000 0.01000 0.00000
0.00000 0.02000 0.00000
0.00000 0.03000 0.00000
0.00000 0.04000 0.00000
0.00000 0.05000 0.00000
0.00000 0.06000 0.00000
0.00000 0.07000 0.00000
0.00000 0.08000 0.00000
0.00000 0.09000 0.00001
0.00000 0.10000 0.00001
0.00000 0.11000 0.00002
0.00000 0.12000 0.00003
0.00000 0.13000 0.00004
0.00000 0.14000 0.00007
0.00000 0.15000 0.00011
0.00000 0.16000 0.00016
0.00000 0.17000 0.00024
0.00000 0.18000 0.00036
0.00000 0.19000 0.00052
0.00000 0.20000 0.00074
0.00000 0.21000 0.00104
0.00000 0.22000 0.00144
0.00000 0.23000 0.00196
0.00000 0.24000 0.00264
0.00000 0.25000 0.00350
0.00000 0.26000 0.00457
0.00000 0.27000 0.00590
0.00000 0.28000 0.00750
0.00000 0.29000 0.00941
0.00000 0.30000 0.01166
0.00000 0.31000 0.01425
0.00000 0.32000 0.01719
0.00000 0.33000 0.02046
0.00000 0.34000 0.02405
0.00000 0.35000 0.02792
0.00000 0.36000 0.03199
0.00000 0.37000 0.03621
0.00000 0.38000 0.04048
0.00000 0.39000 0.04469
0.00000 0.40000 0.04873
0.00000 0.41000 0.05250
0.00000 0.42000 0.05587
0.00000 0.43000 0.05874
0.00000 0.44000 0.06102
0.00000 0.45000 0.06261
0.00000 0.46000 0.06347
0.00000 0.47000 0.06357
0.00000 0.48000 0.06289
0.00000 0.49000 0.06147
0.00000 0.50000 0.05934
0.00000 0.51000 0.05659
0.00000 0.52000 0.05329
0.00000 0.53000 0.04957
0.00000 0.54000 0.04553
0.00000 0.55000 0.04128
0.00000 0.56000 0.03696
0.00000 0.57000 0.03266
0.00000 0.58000 0.02849
0.00000 0.59000 0.02452
0.00000 0.60000 0.02082
0.00000 0.61000 0.01744
0.00000 0.62000 0.01441
0.00000 0.63000 0.01175
0.00000 0.64000 0.00944
0.00000 0.65000 0.00747
0.00000 0.66000 0.00583
0.00000 0.67000 0.00449
0.00000 0.68000 0.00340
0.00000 0.69000 0.00254
0.00000 0.70000 0.00187
0.00000 0.71000 0.00135
0.00000 0.72000 0.00096
0.00000 0.73000 0.00068
0.00000 0.74000 0.00047
0.00000 0.75000 0.00032
0.00000 0.76000 0.00021
0.00000 0.77000 0.00014
0.00000 0.78000 0.00009
0.00000 0.79000 0.00006
0.00000 0.80000 0.00004
0.00000 0.81000 0.00002
0.00000 0.82000 0.00001
0.00000 0.83000 0.00001
0.00000 0.84000 0.00000
0.00000 0.85000 0.00000
0.00000 0.86000 0.00000
0.00000 0.87000 0.00000
0.00000 0.88000 0.00000
0.00000 0.89000 0.00000
0.00000 0.90000 0.00000

0.01000 0.00000 0.00000
0.01000 0.01000 0.00000
0.01000 0.02000 0.00000
0.01000 0.03000 0.00000
0.01000 0.04000 0.00000
0.01000 0.05000 0.00000
0.01000 0.06000 0.00000
0.01000 0.07000 0.00000
0.01000 0.08000 0.00000
0.01000 0.09000 0.00001
0.01000 0.10000 0.00001
0.01000 0.11000 0.00001
0.01000 0.12000 0.00002
0.01000 0.13000 0.00004
0.01000 0.14000 0.00006
0.01000 0.15000 0.00009
0.01000 0.16000 0.00014
0.01000 0.17000 0.00020
0.01000 0.18000 0.00030
0.01000 0.19000 0.00044
0.01000 0.20000 0.00062
0.01000 0.21000 0.00088
0.01000 0.22000 0.00122
0.01000 0.23000 0.00166
0.01000 0.24000 0.00224
0.01000 0.25000 0.00298
0.01000 0.26000 0.00390
0.01000 0.27000 0.00503
0.01000 0.28000 0.00641
0.01000 0.29000 0.00806
0.01000 0.30000 0.00999
0.01000 0.31000 0.01223
0.01000 0.32000 0.01477
0.01000 0.33000 0.01761
0.01000 0.34000 0.02072
0.01000 0.35000 0.02407
0.01000 0.36000 0.02761
0.01000 0.37000 0.03127
0.01000 0.38000 0.03497
0.01000 0.39000 0.03864
0.01000 0.40000 0.04215
0.01000 0.41000 0.04543
0.01000 0.42000 0.04836
0.01000 0.43000 0.05085
0.01000 0.44000 0.05282
0.01000 0.45000 0.05420
0.01000 0.46000 0.05494
0.01000 0.47000 0.05501
0.01000 0.48000 0.05440
0.01000 0.49000 0.05315
0.01000 0.50000 0.05128
0.01000 0.51000 0.04887
0.01000 0.52000 0.04599
0.01000 0.53000 0.04274
0.01000 0.54000 0.03922
0.01000 0.55000 0.03552
0.01000 0.56000 0.03176
0.01000 0.57000 0.02804
0.01000 0.58000 0.02442
0.01000 0.59000 0.02099
0.01000 0.60000 0.01780
0.01000 0.61000 0.01489
0.01000 0.62000 0.01228
0.01000 0.63000 0.00999
0.01000 0.64000 0.00801
0.01000 0.65000 0.00633
0.01000 0.66000 0.00493
0.01000 0.67000 0.00379
0.01000 0.68000 0.00286
0.01000 0.69000 0.00213
0.01000 0.70000 0.00156
0.01000 0.71000 0.00113
0.01000 0.72000 0.00080
0.01000 0.73000 0.00056
0.01000 0.74000 0.00039
0.01000 0.75000 0.00026
0.01000 0.76000 0.00017
0.01000 0.77000 0.00011
0.01000 0.78000 0.00007
0.01000 0.79000 0.00005
0.01000 0.80000 0.00003
0.01000 0.81000 0.00002
0.01000 0.82000 0.00001
0.01000 0.83000 0.00001
0.01000 0.84000 0.00000
0.01000 0.85000 0.00000
0.01000 0.86000 0.00000
0.01000 0.87000 0.00000
0.01000 0.88000 0.00000
0.01000 0.89000 0.00000
0.01000 0.90000 0.00000

0.02000 0.00000 0.00000
0.02000 0.01000 0.00000
0.02000 0.02000 0.00000
0.02000 0.03000 0.00000
0.02000 0.04000 0.00000
0.02000 0.05000 0.00000
0.02000 0.06000 0.00000
0.02000 0.07000 0.00000
0.02000 0.08000 0.00000
0.02000 0.09000 0.00000
0.02000 0.10000 0.00001
0.02000 0.11000 0.00001
0.02000 0.12000 0.00002
0.02000 0.13000 0.00003
0.02000 0.14000 0.00005
0.02000 0.15000 0.00007
0.02000 0.16000 0.00011
0.02000 0.17000 0.00017
0.02000 0.18000 0.00025
0.02000 0.19000 0.00037
0.02000 0.20000 0.00052
0.02000 0.21000 0.00074
0.02000 0.22000 0.00103
0.02000 0.23000 0.00141
0.02000 0.24000 0.00190
0.02000 0.25000 0.00253
0.02000 0.26000 0.00331
0.02000 0.27000 0.00429
0.02000 0.28000 0.00547
0.02000 0.29000 0.00688
0.02000 0.30000 0.00855
0.02000 0.31000 0.01047
0.02000 0.32000 0.01266
0.02000 0.33000 0.01511
0.02000 0.34000 0.01780
0.02000 0.35000 0.02070
0.02000 0.36000 0.02376
0.02000 0.37000 0.02693
0.02000 0.38000 0.03015
0.02000 0.39000 0.03332
0.02000 0.40000 0.03637
0.02000 0.41000 0.03921
0.02000 0.42000 0.04175
0.02000 0.43000 0.04391
0.02000 0.44000 0.04561
0.02000 0.45000 0.04680
0.02000 0.46000 0.04743
0.02000 0.47000 0.04748
0.02000 0.48000 0.04694
0.02000 0.49000 0.04584
0.02000 0.50000 0.04420
0.02000 0.51000 0.04210
0.02000 0.52000 0.03959
0.02000 0.53000 0.03676
0.02000 0.54000 0.03369
0.02000 0.55000 0.03049
0.02000 0.56000 0.02723
0.02000 0.57000 0.02401
0.02000 0.58000 0.02088
0.02000 0.59000 0.01792
0.02000 0.60000 0.01517
0.02000 0.61000 0.01267
0.02000 0.62000 0.01043
0.02000 0.63000 0.00847
0.02000 0.64000 0.00678
0.02000 0.65000 0.00535
0.02000 0.66000 0.00416
0.02000 0.67000 0.00319
0.02000 0.68000 0.00240
0.02000 0.69000 0.00179
0.02000 0.70000 0.00131
0.02000 0.71000 0.00094
0.02000 0.72000 0.00067
0.02000 0.73000 0.00047
0.02000 0.74000 0.00032
0.02000 0.75000 0.00022
0.02000 0.76000 0.00014
0.02000 0.77000 0.00009
0.02000 0.78000 0.00006
0.02000 0.79000 0.00004
0.02000 0.80000 0.00002
0.02000 0.81000 0.00001
0.02000 0.82000 0.00001
0.02000 0.83000 0.00001
0.02000 0.84000 0.00000
0.02000 0.85000 0.00000
0.02000 0.86000 0.00000
0.02000 0.87000 0.00000
0.02000 0.88000 0.00000
0.02000 0.89000 0.00000
0.02000 0.90000 0.00000

0.03000 0.00000 0.00000
0.03000 0.01000 0.00000
0.03000 0.02000 0.00000
0.03000 0.03000 0.00000
0.03000 0.04000 0.00000
0.03000 0.05000 0.00000
0.03000 0.06000 0.00000
0.03000 0.07000 0.00000
0.03000 0.08000 0.00000
0.03000 0.09000 0.00000
0.03000 0.10000 0.00001
0.03000 0.11000 0.00001
0.03000 0.12000 0.00002
0.03000 0.13000 0.00003
0.03000 0.14000 0.00004
0.03000 0.15000 0.00006
0.03000 0.16000 0.00009
0.03000 0.17000 0.00014
0.03000 0.18000 0.00021
0.03000 0.19000 0.00031
0.03000 0.20000 0.00044
0.03000 0.21000 0.00062
0.03000 0.22000 0.00087
0.03000 0.23000 0.00119
0.03000 0.24000 0.00161
0.03000 0.25000 0.00214
0.03000 0.26000 0.00281
0.03000 0.27000 0.00364
0.03000 0.28000 0.00465
0.03000 0.29000 0.00587
0.03000 0.30000 0.00729
0.03000 0.31000 0.00895
0.03000 0.32000 0.01083
0.03000 0.33000 0.01294
0.03000 0.34000 0.01526
0.03000 0.35000 0.01776
0.03000 0.36000 0.02040
0.03000 0.37000 0.02314
0.03000 0.38000 0.02592
0.03000 0.39000 0.02866
0.03000 0.40000 0.03130
0.03000 0.41000 0.03376
0.03000 0.42000 0.03596
0.03000 0.43000 0.03782
0.03000 0.44000 0.03929
0.03000 0.45000 0.04031
0.03000 0.46000 0.04085
0.03000 0.47000 0.04088
0.03000 0.48000 0.04040
0.03000 0.49000 0.03943
0.03000 0.50000 0.03801
0.03000 0.51000 0.03617
0.03000 0.52000 0.03399
0.03000 0.53000 0.03153
0.03000 0.54000 0.02888
0.03000 0.55000 0.02610
0.03000 0.56000 0.02329
0.03000 0.57000 0.02050
0.03000 0.58000 0.01781
0.03000 0.59000 0.01526
0.03000 0.60000 0.01290
0.03000 0.61000 0.01076
0.03000 0.62000 0.00884
0.03000 0.63000 0.00717
0.03000 0.64000 0.00573
0.03000 0.65000 0.00451
0.03000 0.66000 0.00350
0.03000 0.67000 0.00268
0.03000 0.68000 0.00201
0.03000 0.69000 0.00149
0.03000 0.70000 0.00109
0.03000 0.71000 0.00078
0.03000 0.72000 0.00055
0.03000 0.73000 0.00039
0.03000 0.74000 0.00026
0.03000 0.75000 0.00018
0.03000 0.76000 0.00012
0.03000 0.77000 0.00008
0.03000 0.78000 0.00005
0.03000 0.79000 0.00003
0.03000 0.80000 0.00002
0.03000 0.81000 0.00001
0.03000 0.82000 0.00001
0.03000 0.83000 0.00000
0.03000 0.84000 0.00000
0.03000 0.85000 0.00000
0.03000 0.86000 0.00000
0.03000 0.87000 0.00000
0.03000 0.88000 0.00000
0.03000 0.89000 0.00000
0.03000 0.90000 0.00000

0.04000 0.00000 0.00000
0.04000 0.01000 0.00000
0.04000 0.02000 0.00000
0.04000 0.03000 0.00000
0.04000 0.04000 0.00000
0.04000 0.05000 0.00000
0.04000 0.06000 0.00000
0.04000 0.07000 0.00000
0.04000 0.08000 0.00000
0.04000 0.09000 0.00000
0.04000 0.10000 0.00000
0.04000 0.11000 0.00001
0.04000 0.12000 0.00001
0.04000 0.13000 0.00002
0.04000 0.14000 0.00003
0.04000 0.15000 0.00005
0.04000 0.16000 0.00008
0.04000 0.17000 0.00012
0.04000 0.18000 0.00018
0.04000 0.19000 0.00026
0.04000 0.20000 0.00037
0.04000 0.21000 0.00052
0.04000 0.22000 0.00073
0.04000 0.23000 0.00100
0.04000 0.24000 0.00135
0.04000 0.25000 0.00181
0.04000 0.26000 0.00238
0.04000 0.27000 0.00309
0.04000 0.28000 0.00395
0.04000 0.29000 0.00499
0.04000 0.30000 0.00621
0.04000 0.31000 0.00763
0.04000 0.32000 0.00924
0.04000 0.33000 0.01105
0.04000 0.34000 0.01304
0.04000 0.35000 0.01520
0.04000 0.36000 0.01747
0.04000 0.37000 0.01984
0.04000 0.38000 0.02223
0.04000 0.39000 0.02460
0.04000 0.40000 0.02688
0.04000 0.41000 0.02899
0.04000 0.42000 0.03089
0.04000 0.43000 0.03250
0.04000 0.44000 0.03376
0.04000 0.45000 0.03464
0.04000 0.46000 0.03509
0.04000 0.47000 0.03511
0.04000 0.48000 0.03469
0.04000 0.49000 0.03384
0.04000 0.50000 0.03260
0.04000 0.51000 0.03100
0.04000 0.52000 0.02911
0.04000 0.53000 0.02698
0.04000 0.54000 0.02469
0.04000 0.55000 0.02229
0.04000 0.56000 0.01987
0.04000 0.57000 0.01747
0.04000 0.58000 0.01515
0.04000 0.59000 0.01297
0.04000 0.60000 0.01095
0.04000 0.61000 0.00911
0.04000 0.62000 0.00748
0.04000 0.63000 0.00605
0.04000 0.64000 0.00483
0.04000 0.65000 0.00379
0.04000 0.66000 0.00294
0.04000 0.67000 0.00224
0.04000 0.68000 0.00168
0.04000 0.69000 0.00125
0.04000 0.70000 0.00091
0.04000 0.71000 0.00065
0.04000 0.72000 0.00046
0.04000 0.73000 0.00032
0.04000 0.74000 0.00022
0.04000 0.75000 0.00015
0.04000 0.76000 0.00010
0.04000 0.77000 0.00006
0.04000 0.78000 0.00004
0.04000 0.79000 0.00003
0.04000 0.80000 0.00002
0.04000 0.81000 0.00001
0.04000 0.82000 0.00001
0.04000 0.83000 0.00000
0.04000 0.84000 0.00000
0.04000 0.85000 0.00000
0.04000 0.86000 0.00000
0.04000 0.87000 0.00000
0.04000 0.88000 0.00000
0.04000 0.89000 0.00000
0.04000 0.90000 0.00000

0.05000 0.00000 0.00000
0.05000 0.01000 0.00000
0.05000 0.02000 0.00000
0.05000 0.03000 0.00000
0.05000 0.04000 0.00000
0.05000 0.05000 0.00000
0.05000 0.06000 0.00000
0.05000 0.07000 0.00000
0.05000 0.08000 0.00000
0.05000 0.09000 0.00000
0.05000 0.10000 0.00000
0.05000 0.11000 0.00001
0.05000 0.12000 0.00001
0.05000 0.13000 0.00002
0.05000 0.14000 0.00003
0.05000 0.15000 0.00004
0.05000 0.16000 0.00007
0.05000 0.17000 0.00010
0.05000 0.18000 0.00015
0.05000 0.19000 0.00021
0.05000 0.20000 0.00031
0.05000 0.21000 0.00044
0.05000 0.22000 0.00061
0.05000 0.23000 0.00084
0.05000 0.24000 0.00114
0.05000 0.25000 0.00152
0.05000 0.26000 0.00201
0.05000 0.27000 0.00261
0.05000 0.28000 0.00335
0.05000 0.29000 0.00423
0.05000 0.30000 0.00527
0.05000 0.31000 0.00648
0.05000 0.32000 0.00787
0.05000 0.33000 0.00942
0.05000 0.34000 0.01113
0.05000 0.35000 0.01297
0.05000 0.36000 0.01493
0.05000 0.37000 0.01696
0.05000 0.38000 0.01902
0.05000 0.39000 0.02106
0.05000 0.40000 0.02302
0.05000 0.41000 0.02484
0.05000 0.42000 0.02647
0.05000 0.43000 0.02785
0.05000 0.44000 0.02893
0.05000 0.45000 0.02968
0.05000 0.46000 0.03007
0.05000 0.47000 0.03008
0.05000 0.48000 0.02970
0.05000 0.49000 0.02897
0.05000 0.50000 0.02789
0.05000 0.51000 0.02651
0.05000 0.52000 0.02487
0.05000 0.53000 0.02303
0.05000 0.54000 0.02105
0.05000 0.55000 0.01899
0.05000 0.56000 0.01690
0.05000 0.57000 0.01485
0.05000 0.58000 0.01286
0.05000 0.59000 0.01099
0.05000 0.60000 0.00926
0.05000 0.61000 0.00770
0.05000 0.62000 0.00631
0.05000 0.63000 0.00510
0.05000 0.64000 0.00406
0.05000 0.65000 0.00318
0.05000 0.66000 0.00246
0.05000 0.67000 0.00187
0.05000 0.68000 0.00140
0.05000 0.69000 0.00104
0.05000 0.70000 0.00075
0.05000 0.71000 0.00054
0.05000 0.72000 0.00038
0.05000 0.73000 0.00026
0.05000 0.74000 0.00018
0.05000 0.75000 0.00012
0.05000 0.76000 0.00008
0.05000 0.77000 0.00005
0.05000 0.78000 0.00003
0.05000 0.79000 0.00002
0.05000 0.80000 0.00001
0.05000 0.81000 0.00001
0.05000 0.82000 0.00000
0.05000 0.83000 0.00000
0.05000 0.84000 0.00000
0.05000 0.85000 0.00000
0.05000 0.86000 0.00000
0.05000 0.87000 0.00000
0.05000 0.88000 0.00000
0.05000 0.89000 0.00000
0.05000 0.90000 0.00000

0.06000 0.00000 0.00000
0.06000 0.01000 0.00000
0.06000 0.02000 0.00000
0.06000 0.03000 0.00000
0.06000 0.04000 0.00000
0.06000 0.05000 0.00000
0.06000 0.06000 0.00000
0.06000 0.07000 0.00000
0.06000 0.08000 0.00000
0.06000 0.09000 0.00000
0.06000 0.10000 0.00000
0.06000 0.11000 0.00001
0.06000 0.12000 0.00001
0.06000 0.13000 0.00001
0.06000 0.14000 0.00002
0.06000 0.15000 0.00004
0.06000 0.16000 0.00005
0.06000 0.17000 0.00008
0.06000 0.18000 0.00012
0.06000 0.19000 0.00018
0.06000 0.20000 0.00026
0.06000 0.21000 0.00036
0.06000 0.22000 0.00051
0.06000 0.23000 0.00070
0.06000 0.24000 0.00096
0.06000 0.25000 0.00128
0.06000 0.26000 0.00169
0.06000 0.27000 0.00220
0.06000 0.28000 0.00283
0.06000 0.29000 0.00358
0.06000 0.30000 0.00447
0.06000 0.31000 0.00550
0.06000 0.32000 0.00668
0.06000 0.33000 0.00801
0.06000 0.34000 0.00947
0.06000 0.35000 0.01105
0.06000 0.36000 0.01273
0.06000 0.37000 0.01447
0.06000 0.38000 0.01623
0.06000 0.39000 0.01798
0.06000 0.40000 0.01966
0.06000 0.41000 0.02123
0.06000 0.42000 0.02262
0.06000 0.43000 0.02381
0.06000 0.44000 0.02474
0.06000 0.45000 0.02538
0.06000 0.46000 0.02570
0.06000 0.47000 0.02570
0.06000 0.48000 0.02537
0.06000 0.49000 0.02473
0.06000 0.50000 0.02380
0.06000 0.51000 0.02260
0.06000 0.52000 0.02119
0.06000 0.53000 0.01961
0.06000 0.54000 0.01791
0.06000 0.55000 0.01614
0.06000 0.56000 0.01435
0.06000 0.57000 0.01259
0.06000 0.58000 0.01089
0.06000 0.59000 0.00929
0.06000 0.60000 0.00782
0.06000 0.61000 0.00649
0.06000 0.62000 0.00531
0.06000 0.63000 0.00428
0.06000 0.64000 0.00340
0.06000 0.65000 0.00266
0.06000 0.66000 0.00206
0.06000 0.67000 0.00156
0.06000 0.68000 0.00117
0.06000 0.69000 0.00086
0.06000 0.70000 0.00062
0.06000 0.71000 0.00045
0.06000 0.72000 0.00031
0.06000 0.73000 0.00022
0.06000 0.74000 0.00015
0.06000 0.75000 0.00010
0.06000 0.76000 0.00006
0.06000 0.77000 0.00004
0.06000 0.78000 0.00003
0.06000 0.79000 0.00002
0.06000 0.80000 0.00001
0.06000 0.81000 0.00001
0.06000 0.82000 0.00000
0.06000 0.83000 0.00000
0.06000 0.84000 0.00000
0.06000 0.85000 0.00000
0.06000 0.86000 0.00000
0.06000 0.87000 0.00000
0.06000 0.88000 0.00000
0.06000 0.89000 0.00000
0.06000 0.90000 0.00000

0.07000 0.00000 0.00000
0.07000 0.01000 0.00000
0.07000 0.02000 0.00000
0.07000 0.03000 0.00000
0.07000 0.04000 0.00000
0.07000 0.05000 0.00000
0.07000 0.06000 0.00000
0.07000 0.07000 0.00000
0.07000 0.08000 0.00000
0.07000 0.09000 0.00000
0.07000 0.10000 0.00000
0.07000 0.11000 0.00000
