0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00734 -0.03303 -0.12509 -0.25756 -0.41691 -0.59088 -0.76911 -0.94299 -1.10543 -1.25054 -1.37347 -1.47027 -1.53770 -1.57319 -1.57475 -1.54089 -1.47058 -1.36323 -1.21861 -1.03683 -0.81830 -0.56372 -0.27403 0.04962 0.40589 0.79327 1.21011 1.65465 2.12503 2.61933 3.13555 3.67169 4.22570 4.79555 5.37921 5.97467 6.57998 7.19320 7.81247 8.43598 9.06201 9.68890 10.31505 10.93899 11.55929 12.17463 12.78378 13.38559 13.97900 14.56304 15.13683 15.69956 16.25053 16.78909 17.31468 17.82683 18.32511 18.80918 19.27876 19.73362 20.17362 20.59863 21.00861 21.40354 21.78346 22.14844 22.49860 22.83408 23.15505 23.46174 23.75435 24.03316 24.29843 24.55046 24.78955 25.01602 25.23020 25.43244 25.62308 25.80248 25.97099 26.12896 26.27677 26.41478 26.54333 26.66280 26.77353 26.87588 26.97019 27.05681 27.13606 27.20827 27.27377 27.33287 27.38587 27.43308 27.47477 27.51124 27.54275 27.56957 27.59195 27.61013 27.62436 27.63486 27.64184 27.64553 27.64611 27.64379 27.63874 27.63114 27.62116 27.60896 27.59469 27.57849 27.56050 27.54085 27.51966 27.49704 27.47310 27.44795 27.42169 27.39439 27.36614 27.33703 27.30712 27.27649 27.24519 27.21329 27.18084 27.14789 27.11449 27.08067 27.04648 27.01195 26.97711 26.94199 26.90661 26.87098 26.83510 26.79897 26.76254 26.72574 26.68844 26.65034 26.61088 26.56887 26.52172 26.46387 26.38442 26.46605 
0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00734 -0.04760 -0.10252 -0.17532 -0.26830 -0.37721 -0.49559 -0.61667 -0.73411 -0.84226 -0.93620 -1.01171 -1.06526 -1.09390 -1.09521 -1.06729 -1.00869 -0.91836 -0.79564 -0.64019 -0.45200 -0.23134 0.02128 0.30510 0.61918 0.96239 1.33345 1.73095 2.15335 2.59905 3.06635 3.55350 4.05873 4.58023 5.11618 5.66478 6.22424 6.79279 7.36870 7.95028 8.53592 9.12402 9.71310 10.30170 10.88846 11.47209 12.05136 12.62515 13.19238 13.75208 14.30335 14.84536 15.37735 15.89866 16.40867 16.90686 17.39276 17.86596 18.32613 18.77299 19.20630 19.62592 20.03170 20.42358 20.80153 21.16556 21.51572 21.85210 22.17481 22.48400 22.77984 23.06253 23.33229 23.58936 23.83399 24.06647 24.28706 24.49608 24.69382 24.88059 25.05672 25.22253 25.37835 25.52451 25.66133 25.78914 25.90829 26.01908 26.12185 26.21691 26.30458 26.38517 26.45899 26.52633 26.58748 26.64274 26.69238 26.73667 26.77587 26.81024 26.84003 26.86548 26.88682 26.90428 26.91806 26.92838 26.93544 26.93943 26.94053 26.93892 26.93476 26.92822 26.91945 26.90860 26.89580 26.88119 26.86489 26.84702 26.82769 26.80700 26.78507 26.76197 26.73780 26.71264 26.68658 26.65967 26.63199 26.60361 26.57458 26.54495 26.51478 26.48411 26.45299 26.42146 26.38954 26.35728 26.32469 26.29181 26.25863 26.22517 26.19142 26.15735 26.12290 26.08795 26.05233 26.01572 25.97770 25.93795 25.89755 25.86482 25.87791 
0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 -0.03282 -0.10256 -0.15414 -0.20535 -0.26310 -0.32803 -0.39759 -0.46786 -0.53451 -0.59329 -0.64026 -0.67191 -0.68517 -0.67741 -0.64645 -0.59053 -0.50824 -0.39856 -0.26078 -0.09453 0.10033 0.32365 0.57506 0.85397 1.15961 1.49106 1.84723 2.22693 2.62884 3.05156 3.49363 3.95353 4.42968 4.92052 5.42442 5.93980 6.46505 6.99861 7.53893 8.08451 8.63387 9.18560 9.73834 10.29079 10.84171 11.38991 11.93428 12.47379 13.00746 13.53438 14.05372 14.56471 15.06665 15.55892 16.04093 16.51218 16.97223 17.42070 17.85725 18.28160 18.69353 19.09287 19.47949 19.85329 20.21423 20.56231 20.89755 21.22001 21.52978 21.82699 22.11177 22.38429 22.64474 22.89333 23.13028 23.35583 23.57023 23.77374 23.96664 24.14921 24.32172 24.48449 24.63780 24.78194 24.91723 25.04396 25.16243 25.27294 25.37578 25.47126 25.55966 25.64127 25.71638 25.78525 25.84816 25.90538 25.95716 26.00376 26.04543 26.08241 26.11492 26.14320 26.16746 26.18791 26.20477 26.21821 26.22845 26.23565 26.23999 26.24163 26.24075 26.23749 26.23200 26.22443 26.21489 26.20353 26.19045 26.17578 26.15963 26.14210 26.12327 26.10326 26.08214 26.05999 26.03689 26.01291 25.98813 25.96260 25.93638 25.90952 25.88208 25.85411 25.82565 25.79673 25.76740 25.73768 25.70761 25.67720 25.64648 25.61545 25.58411 25.55246 25.52045 25.48805 25.45520 25.42187 25.38817 25.35471 25.32348 25.29937 25.28978 
0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 -0.12432 -0.17568 -0.20614 -0.22884 -0.25073 -0.27422 -0.29888 -0.32267 -0.34277 -0.35611 -0.35964 -0.35049 -0.32608 -0.28412 -0.22268 -0.14014 -0.03520 0.09312 0.24554 0.42249 0.62417 0.85052 1.10130 1.37608 1.67424 1.99503 2.33755 2.70079 3.08364 3.48490 3.90332 4.33758 4.78632 5.24815 5.72168 6.20549 6.69819 7.19838 7.70470 8.21580 8.73038 9.24717 9.76495 10.28256 10.79887 11.31281 11.82339 12.32965 12.83070 13.32572 13.81394 14.29465 14.76720 15.23101 15.68554 16.13032 16.56492 16.98898 17.40218 17.80425 18.19496 18.57414 18.94166 19.29740 19.64132 19.97339 20.29361 20.60203 20.89872 21.18376 21.45727 21.71939 21.97028 22.21012 22.43910 22.65743 22.86532 23.06302 23.25075 23.42878 23.59735 23.75673 23.90718 24.04897 24.18238 24.30768 24.42514 24.53503 24.63762 24.73319 24.82200 24.90431 24.98039 25.05048 25.11485 25.17374 25.22739 25.27603 25.31990 25.35922 25.39420 25.42507 25.45202 25.47525 25.49496 25.51132 25.52453 25.53475 25.54215 25.54688 25.54911 25.54897 25.54661 25.54216 25.53575 25.52750 25.51753 25.50595 25.49287 25.47837 25.46257 25.44554 25.42738 25.40816 25.38795 25.36684 25.34487 25.32213 25.29866 25.27453 25.24977 25.22445 25.19859 25.17226 25.14547 25.11827 25.09069 25.06275 25.03447 25.00586 24.97695 24.94774 24.91822 24.88843 24.85838 24.82821 24.79821 24.76907 24.74212 24.71932 24.70165 
0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 -0.25619 -0.26971 -0.26590 -0.25315 -0.23675 -0.21924 -0.20103 -0.18114 -0.15777 -0.12873 -0.09168 -0.04433 0.01547 0.08967 0.17997 0.28782 0.41440 0.56066 0.72728 0.91473 1.12326 1.35290 1.60351 1.87478 2.16625 2.47731 2.80722 3.15517 3.52021 3.90135 4.29750 4.70756 5.13035 5.56468 6.00933 6.46308 6.92472 7.39301 7.86677 8.34481 8.82598 9.30915 9.79325 10.27722 10.76008 11.24087 11.71867 12.19264 12.66198 13.12593 13.58379 14.03491 14.47871 14.91463 15.34218 15.76092 16.17046 16.57043 16.96055 17.34055 17.71021 18.06935 18.41783 18.75555 19.08244 19.39845 19.70358 19.99784 20.28129 20.55400 20.81604 21.06755 21.30865 21.53948 21.76022 21.97105 22.17214 22.36372 22.54597 22.71914 22.88344 23.03910 23.18637 23.32548 23.45668 23.58021 23.69632 23.80526 23.90728 24.00262 24.09152 24.17422 24.25097 24.32200 24.38753 24.44781 24.50304 24.55346 24.59926 24.64067 24.67788 24.71110 24.74050 24.76629 24.78863 24.80772 24.82370 24.83675 24.84702 24.85467 24.85983 24.86266 24.86327 24.86181 24.85839 24.85313 24.84614 24.83752 24.82739 24.81584 24.80295 24.78882 24.77352 24.75714 24.73975 24.72142 24.70222 24.68220 24.66142 24.63995 24.61782 24.59510 24.57182 24.54802 24.52375 24.49903 24.47391 24.44840 24.42254 24.39636 24.36986 24.34308 24.31605 24.28881 24.26145 24.23414 24.20716 24.18102 24.15641 24.13398 24.11351 
0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 -0.41569 -0.38106 -0.33462 -0.28108 -0.22389 -0.16497 -0.10486 -0.04307 0.02157 0.09065 0.16598 0.24937 0.34261 0.44735 0.56504 0.69699 0.84427 1.00775 1.18811 1.38581 1.60115 1.83423 2.08500 2.35326 2.63867 2.94077 3.25897 3.59261 3.94092 4.30308 4.67820 5.06531 5.46345 5.87160 6.28872 6.71377 7.14568 7.58341 8.02592 8.47218 8.92119 9.37195 9.82353 10.27500 10.72548 11.17412 11.62011 12.06270 12.50116 12.93481 13.36303 13.78523 14.20086 14.60943 15.01049 15.40362 15.78845 16.16466 16.53196 16.89010 17.23887 17.57809 17.90762 18.22735 18.53719 18.83711 19.12707 19.40708 19.67717 19.93738 20.18778 20.42847 20.65955 20.88115 21.09339 21.29644 21.49046 21.67562 21.85210 22.02010 22.17981 22.33144 22.47521 22.61131 22.73998 22.86143 22.97588 23.08356 23.18468 23.27948 23.36816 23.45095 23.52808 23.59974 23.66616 23.72754 23.78409 23.83601 23.88350 23.92675 23.96594 24.00127 24.03291 24.06103 24.08580 24.10739 24.12596 24.14165 24.15461 24.16500 24.17294 24.17856 24.18200 24.18338 24.18281 24.18040 24.17627 24.17051 24.16322 24.15449 24.14442 24.13309 24.12057 24.10695 24.09230 24.07668 24.06015 24.04279 24.02465 24.00578 23.98623 23.96605 23.94529 23.92399 23.90219 23.87992 23.85723 23.83413 23.81067 23.78687 23.76276 23.73838 23.71378 23.68901 23.66418 23.63943 23.61499 23.59116 23.56826 23.54645 23.52538 
0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 -0.59179 -0.50421 -0.41045 -0.31268 -0.21277 -0.11188 -0.01035 0.09214 0.19646 0.30380 0.41556 0.53322 0.65824 0.79202 0.93581 1.09077 1.25786 1.43788 1.63149 1.83915 2.06119 2.29778 2.54893 2.81455 3.09440 3.38816 3.69539 4.01555 4.34806 4.69223 5.04735 5.41263 5.78726 6.17040 6.56117 6.95870 7.36209 7.77045 8.18290 8.59854 9.01652 9.43598 9.85611 10.27609 10.69517 11.11260 11.52767 11.93970 12.34807 12.75216 13.15141 13.54530 13.93334 14.31507 14.69008 15.05800 15.41849 15.77123 16.11597 16.45246 16.78050 17.09992 17.41058 17.71236 18.00517 18.28896 18.56370 18.82936 19.08597 19.33354 19.57214 19.80183 20.02268 20.23481 20.43833 20.63335 20.82002 20.99849 21.16891 21.33145 21.48628 21.63358 21.77354 21.90633 22.03216 22.15121 22.26370 22.36980 22.46973 22.56368 22.65185 22.73444 22.81165 22.88367 22.95069 23.01291 23.07051 23.12368 23.17259 23.21744 23.25838 23.29559 23.32923 23.35947 23.38647 23.41036 23.43131 23.44946 23.46494 23.47789 23.48844 23.49671 23.50283 23.50690 23.50904 23.50936 23.50795 23.50492 23.50036 23.49436 23.48700 23.47837 23.46854 23.45759 23.44559 23.43260 23.41869 23.40392 23.38834 23.37202 23.35499 23.33731 23.31902 23.30017 23.28080 23.26094 23.24063 23.21991 23.19881 23.17736 23.15560 23.13358 23.11134 23.08894 23.06648 23.04408 23.02188 23.00005 22.97872 22.95788 22.93724 
0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 -0.77565 -0.63355 -0.49029 -0.34642 -0.20265 -0.05942 0.08319 0.22554 0.36833 0.51252 0.65924 0.80969 0.96509 1.12661 1.29537 1.47234 1.65841 1.85433 2.06070 2.27800 2.50658 2.74665 2.99831 3.26155 3.53623 3.82214 4.11898 4.42635 4.74381 5.07083 5.40684 5.75123 6.10334 6.46248 6.82795 7.19901 7.57494 7.95499 8.33842 8.72448 9.11245 9.50161 9.89125 10.28069 10.66926 11.05634 11.44129 11.82355 12.20254 12.57774 12.94866 13.31481 13.67578 14.03116 14.38056 14.72365 15.06013 15.38970 15.71212 16.02716 16.33464 16.63438 16.92625 17.21013 17.48593 17.75358 18.01304 18.26428 18.50730 18.74211 18.96875 19.18725 19.39770 19.60015 19.79471 19.98147 20.16055 20.33207 20.49617 20.65297 20.80264 20.94532 21.08117 21.21036 21.33305 21.44942 21.55964 21.66388 21.76232 21.85513 21.94250 22.02461 22.10162 22.17372 22.24108 22.30387 22.36226 22.41643 22.46652 22.51272 22.55518 22.59404 22.62948 22.66162 22.69063 22.71664 22.73979 22.76020 22.77802 22.79337 22.80636 22.81712 22.82576 22.83238 22.83710 22.84001 22.84120 22.84079 22.83884 22.83546 22.83071 22.82468 22.81745 22.80909 22.79965 22.78922 22.77785 22.76559 22.75252 22.73867 22.72410 22.70886 22.69300 22.67655 22.65956 22.64206 22.62411 22.60572 22.58694 22.56781 22.54835 22.52863 22.50868 22.48857 22.46836 22.44815 22.42803 22.40808 22.38835 22.36876 22.34911 
0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 -0.96046 -0.76406 -0.57075 -0.38009 -0.19199 -0.00637 0.17698 0.35849 0.53879 0.71871 0.89918 1.08119 1.26577 1.45393 1.64662 1.84472 2.04901 2.26019 2.47884 2.70544 2.94034 3.18381 3.43602 3.69703 3.96680 4.24524 4.53214 4.82727 5.13030 5.44085 5.75850 6.08279 6.41321 6.74922 7.09027 7.43579 7.78518 8.13785 8.49318 8.85059 9.20945 9.56919 9.92921 10.28894 10.64782 11.00532 11.36091 11.71408 12.06437 12.41130 12.75446 13.09343 13.42782 13.75728 14.08149 14.40012 14.71290 15.01958 15.31992 15.61372 15.90079 16.18098 16.45414 16.72017 16.97898 17.23048 17.47462 17.71137 17.94072 18.16265 18.37719 18.58437 18.78422 18.97681 19.16221 19.34049 19.51175 19.67608 19.83359 19.98441 20.12864 20.26643 20.39791 20.52322 20.64249 20.75589 20.86356 20.96565 21.06232 21.15373 21.24002 21.32137 21.39792 21.46983 21.53727 21.60037 21.65931 21.71422 21.76527 21.81259 21.85633 21.89663 21.93364 21.96749 21.99831 22.02623 22.05138 22.07389 22.09387 22.11145 22.12673 22.13982 22.15083 22.15986 22.16701 22.17238 22.17606 22.17814 22.17869 22.17781 22.17557 22.17205 22.16732 22.16145 22.15450 22.14654 22.13763 22.12783 22.11718 22.10575 22.09359 22.08073 22.06723 22.05313 22.03848 22.02330 22.00765 21.99155 21.97505 21.95819 21.94099 21.92351 21.90579 21.88789 21.86985 21.85175 21.83362 21.81552 21.79744 21.77931 21.76097 
0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 -1.14100 -0.89151 -0.64857 -0.41122 -0.17885 0.04894 0.27260 0.49263 0.70964 0.92434 1.13754 1.35008 1.56283 1.77666 1.99239 2.21080 2.43261 2.65845 2.88889 3.12441 3.36537 3.61211 3.86482 4.12365 4.38867 4.65988 4.93719 5.22048 5.50956 5.80419 6.10408 6.40891 6.71832 7.03194 7.34933 7.67007 7.99372 8.31980 8.64785 8.97739 9.30795 9.63904 9.97021 10.30098 10.63090 10.95952 11.28640 11.61114 11.93332 12.25256 12.56850 12.88077 13.18905 13.49302 13.79240 14.08692 14.37631 14.66036 14.93885 15.21160 15.47842 15.73918 15.99373 16.24198 16.48381 16.71916 16.94796 17.17017 17.38577 17.59473 17.79705 17.99276 18.18187 18.36442 18.54047 18.71006 18.87328 19.03020 19.18090 19.32548 19.46404 19.59669 19.72353 19.84469 19.96029 20.07045 20.17531 20.27498 20.36962 20.45934 20.54430 20.62463 20.70046 20.77193 20.83919 20.90237 20.96161 21.01703 21.06879 21.11701 21.16181 21.20334 21.24171 21.27706 21.30949 21.33914 21.36612 21.39054 21.41252 21.43215 21.44955 21.46482 21.47806 21.48936 21.49882 21.50652 21.51255 21.51700 21.51994 21.52146 21.52163 21.52051 21.51819 21.51472 21.51017 21.50461 21.49808 21.49065 21.48237 21.47329 21.46346 21.45293 21.44174 21.42994 21.41757 21.40466 21.39127 21.37742 21.36315 21.34851 21.33352 21.31824 21.30269 21.28693 21.27100 21.25494 21.23878 21.22254 21.20618 21.18965 21.17284 
