 0  0  0 1.00000000
 1  1  0 1.00000000
 2  2  0 1.00000000
 3  3  0 1.00000000
 4  4  0 1.00000000
 5  5  0 1.00000000
 6  6  0 1.00000000
 7  7  0 1.00000000
 8  8  0 1.00000000
 9  9  0 1.00000000
10 10  0 1.00000000
11 11  0 1.00000000
12 12  0 1.00000000
13 13  0 1.00000000
14 14  0 1.00000000
15 15  0 1.00000000
16 16  0 1.00000000
17 17  0 1.00000000
18 18  0 1.00000000
19 19  0 1.00000000
20 20  0 1.00000000
21 21  0 1.00000000
22 22  0 1.00000000
23 23  0 1.00000000
24 24  0 1.00000000
25 25  0 1.00000000
26 26  0 1.00000000
27 27  0 1.00000000
28 28  0 1.00000000
29 29  0 1.00000000
30 30  0 1.00000000
31 31  0 1.00000000
32 32  0 1.00000000
33 33  0 1.00000000
34 34  0 1.00000000
35 35  0 1.00000000
36 36  0 1.00000000
37 37  0 1.00000000
38 38  0 1.00000000
39 39  0 1.00000000
40 40  0 1.00000000
41 41  0 1.00000000
42 42  0 1.00000000
43 43  0 1.00000000
44 44  0 1.00000000
45 45  0 1.00000000
46 46  0 1.00000000
47 47  0 1.00000000
48 48  0 1.00000000
49 49  0 1.00000000
50 50  0 1.00000000
51 51  0 1.00000000
52 52  0 1.00000000
53 53  0 1.00000000
54 54  0 1.00000000
55 55  0 1.00000000
56 56  0 1.00000000
57 57  0 1.00000000
58 58  0 1.00000000
59 59  0 1.00000000
60 60  0 1.00000000
61 61  0 1.00000000
62 62  0 1.00000000
63 63  0 1.00000000
64 64  0 1.00000000
65 65  0 1.00000000
66 66  0 1.00000000
67 67  0 1.00000000
68 68  0 1.00000000
69 69  0 1.00000000
70 70  0 1.00000000
71 71  0 1.00000000
72 72  0 1.00000000
73 73  0 1.00000000
74 74  0 1.00000000
75 75  0 1.00000000
76 76  0 1.00000000
77 77  0 1.00000000
78 78  0 1.00000000
79 79  0 1.00000000
80 80  0 1.00000000
81 81  0 1.00000000
82 82  0 1.00000000
83 83  0 1.00000000
84 84  0 1.00000000
85 85  0 1.00000000
86 86  0 1.00000000
87 87  0 1.00000000
88 88  0 1.00000000
89 89  0 1.00000000
90 90  0 1.00000000
91 91  0 1.00000000
92 92  0 1.00000000
93 93  0 1.00000000
94 94  0 1.00000000
95 95  0 1.00000000
96 96  0 1.00000000
97 97  0 1.00000000
98 98  0 1.00000000
99 99  0 1.00000000
100 100  0 1.00000000
101  0  1 1.00000000
102  1  1 100.00000000
103  2  1 100.00000000
104  3  1 -400.00000000
105  4  1 100.00000000
106  5  1 100.00000000
107  6  1 100.00000000
108  7  1 100.00000000
109  8  1 -400.00000000
110  9  1 100.00000000
111 10  1 100.00000000
112 11  1 100.00000000
113 12  1 100.00000000
114 13  1 -400.00000000
115 14  1 100.00000000
116 15  1 100.00000000
117 16  1 100.00000000
118 17  1 100.00000000
119 18  1 -400.00000000
120 19  1 100.00000000
121 20  1 100.00000000
122 21  1 100.00000000
123 22  1 100.00000000
124 23  1 -400.00000000
125 24  1 100.00000000
126 25  1 100.00000000
127 26  1 100.00000000
128 27  1 100.00000000
129 28  1 -400.00000000
130 29  1 100.00000000
131 30  1 100.00000000
132 31  1 100.00000000
133 32  1 100.00000000
134 33  1 -400.00000000
135 34  1 100.00000000
136 35  1 100.00000000
137 36  1 100.00000000
138 37  1 100.00000000
139 38  1 -400.00000000
140 39  1 100.00000000
141 40  1 100.00000000
142 41  1 100.00000000
143 42  1 100.00000000
144 43  1 -400.00000000
145 44  1 100.00000000
146 45  1 100.00000000
147 46  1 100.00000000
148 47  1 100.00000000
149 48  1 -400.00000000
150 49  1 100.00000000
151 50  1 100.00000000
152 51  1 100.00000000
153 52  1 100.00000000
154 53  1 -400.00000000
155 54  1 100.00000000
156 55  1 100.00000000
157 56  1 100.00000000
158 57  1 100.00000000
159 58  1 -400.00000000
160 59  1 100.00000000
161 60  1 100.00000000
162 61  1 100.00000000
163 62  1 100.00000000
164 63  1 -400.00000000
165 64  1 100.00000000
166 65  1 100.00000000
167 66  1 100.00000000
168 67  1 100.00000000
169 68  1 -400.00000000
170 69  1 100.00000000
171 70  1 100.00000000
172 71  1 100.00000000
173 72  1 100.00000000
174 73  1 -400.00000000
175 74  1 100.00000000
176 75  1 100.00000000
177 76  1 100.00000000
178 77  1 100.00000000
179 78  1 -400.00000000
180 79  1 100.00000000
181 80  1 100.00000000
182 81  1 100.00000000
183 82  1 100.00000000
184 83  1 -400.00000000
185 84  1 100.00000000
186 85  1 100.00000000
187 86  1 100.00000000
188 87  1 100.00000000
189 88  1 -400.00000000
190 89  1 100.00000000
191 90  1 100.00000000
192 91  1 100.00000000
193 92  1 100.00000000
194 93  1 -400.00000000
195 94  1 100.00000000
196 95  1 100.00000000
197 96  1 100.00000000
198 97  1 100.00000000
199 98  1 -400.00000000
200 99  1 100.00000000
201 100  1 100.00000000
202  0  2 100.00000000
203  1  2 100.00000000
204  2  2 -400.00000000
205  3  2 100.00000000
206  4  2 100.00000000
207  5  2 100.00000000
208  6  2 100.00000000
209  7  2 -400.00000000
210  8  2 100.00000000
211  9  2 100.00000000
212 10  2 100.00000000
213 11  2 100.00000000
214 12  2 -400.00000000
215 13  2 100.00000000
216 14  2 100.00000000
217 15  2 100.00000000
218 16  2 100.00000000
219 17  2 -400.00000000
220 18  2 100.00000000
221 19  2 100.00000000
222 20  2 100.00000000
223 21  2 100.00000000
224 22  2 -400.00000000
225 23  2 100.00000000
226 24  2 100.00000000
227 25  2 100.00000000
228 26  2 100.00000000
229 27  2 -400.00000000
230 28  2 100.00000000
231 29  2 100.00000000
232 30  2 100.00000000
233 31  2 100.00000000
234 32  2 -400.00000000
235 33  2 100.00000000
236 34  2 100.00000000
237 35  2 100.00000000
238 36  2 100.00000000
239 37  2 -400.00000000
240 38  2 100.00000000
241 39  2 100.00000000
242 40  2 100.00000000
243 41  2 100.00000000
244 42  2 -400.00000000
245 43  2 100.00000000
246 44  2 100.00000000
247 45  2 100.00000000
248 46  2 100.00000000
249 47  2 -400.00000000
250 48  2 100.00000000
251 49  2 100.00000000
252 50  2 100.00000000
253 51  2 100.00000000
254 52  2 -400.00000000
255 53  2 100.00000000
256 54  2 100.00000000
257 55  2 100.00000000
258 56  2 100.00000000
259 57  2 -400.00000000
260 58  2 100.00000000
261 59  2 100.00000000
262 60  2 100.00000000
263 61  2 100.00000000
264 62  2 -400.00000000
265 63  2 100.00000000
266 64  2 100.00000000
267 65  2 100.00000000
268 66  2 100.00000000
269 67  2 -400.00000000
270 68  2 100.00000000
271 69  2 100.00000000
272 70  2 100.00000000
273 71  2 100.00000000
274 72  2 -400.00000000
275 73  2 100.00000000
276 74  2 100.00000000
277 75  2 100.00000000
278 76  2 100.00000000
279 77  2 -400.00000000
280 78  2 100.00000000
281 79  2 100.00000000
282 80  2 100.00000000
283 81  2 100.00000000
284 82  2 -400.00000000
285 83  2 100.00000000
