12.8000000000   1.6000000000   0.0781101688
12.8000000000   3.2000000000   0.1532185821
12.8000000000   4.8000000000   0.2224388678
12.8000000000   6.4000000000   0.2831109323
12.8000000000   8.0000000000   0.3329031858
12.8000000000   9.6000000000   0.3699021440
12.8000000000   11.2000000000   0.3926859622
12.8000000000   12.8000000000   0.4003790757
12.8000000000   14.4000000000   0.3926858469
12.8000000000   16.0000000000   0.3699019267
12.8000000000   17.6000000000   0.3329028924
12.8000000000   19.2000000000   0.2831105995
12.8000000000   20.8000000000   0.2224385407
12.8000000000   22.4000000000   0.1532183115
12.8000000000   24.0000000000   0.0781100077

14.4000000000   0.0000000000   -0.3826834324
14.4000000000   1.6000000000   -0.1794555637
14.4000000000   3.2000000000   -0.0187276607
14.4000000000   4.8000000000   0.1093735297
14.4000000000   6.4000000000   0.2108984027
14.4000000000   8.0000000000   0.2895125603
14.4000000000   9.6000000000   0.3475079729
14.4000000000   11.2000000000   0.3865237658
14.4000000000   12.8000000000   0.4080720738
14.4000000000   14.4000000000   0.4139384019
14.4000000000   16.0000000000   0.4065109047
14.4000000000   17.6000000000   0.3890865059
14.4000000000   19.2000000000   0.3662026709
14.4000000000   20.8000000000   0.3440518798
14.4000000000   22.4000000000   0.3310525195
14.4000000000   24.0000000000   0.3386773988

16.0000000000   0.0000000000   -0.7071067812
16.0000000000   1.6000000000   -0.3945214041
16.0000000000   3.2000000000   -0.1580473072
16.0000000000   4.8000000000   0.0228843556
16.0000000000   6.4000000000   0.1615964054
16.0000000000   8.0000000000   0.2667404752
16.0000000000   9.6000000000   0.3440932040
16.0000000000   11.2000000000   0.3978288325
16.0000000000   12.8000000000   0.4314468344
16.0000000000   14.4000000000   0.4484845773
16.0000000000   16.0000000000   0.4531165991
16.0000000000   17.6000000000   0.4507293966
16.0000000000   19.2000000000   0.4485615707
16.0000000000   20.8000000000   0.4565136951
16.0000000000   22.4000000000   0.4882624321
16.0000000000   24.0000000000   0.5628636175

17.6000000000   0.0000000000   -0.9238795325
17.6000000000   1.6000000000   -0.5334760311
17.6000000000   3.2000000000   -0.2418246251
17.6000000000   4.8000000000   -0.0213853446
17.6000000000   6.4000000000   0.1458622223
17.6000000000   8.0000000000   0.2717595460
17.6000000000   9.6000000000   0.3642953383
17.6000000000   11.2000000000   0.4292513253
17.6000000000   12.8000000000   0.4714016573
17.6000000000   14.4000000000   0.4954362889
17.6000000000   16.0000000000   0.5067413505
17.6000000000   17.6000000000   0.5121527671
17.6000000000   19.2000000000   0.5208004049
17.6000000000   20.8000000000   0.5451788142
17.6000000000   22.4000000000   0.6026198459
17.6000000000   24.0000000000   0.7174078419

19.2000000000   0.0000000000   -1.0000000000
19.2000000000   1.6000000000   -0.5736786206
19.2000000000   3.2000000000   -0.2543899089
19.2000000000   4.8000000000   -0.0124634509
19.2000000000   6.4000000000   0.1714781396
19.2000000000   8.0000000000   0.3101399888
19.2000000000   9.6000000000   0.4120771087
19.2000000000   11.2000000000   0.4834793005
19.2000000000   12.8000000000   0.5294720118
19.2000000000   14.4000000000   0.5551174113
19.2000000000   16.0000000000   0.5662596036
19.2000000000   17.6000000000   0.5703397935
19.2000000000   19.2000000000   0.5773083688
19.2000000000   20.8000000000   0.6007812392
19.2000000000   22.4000000000   0.6596302528
19.2000000000   24.0000000000   0.7802683583

20.8000000000   0.0000000000   -0.9238795325
20.8000000000   1.6000000000   -0.5068485898
20.8000000000   3.2000000000   -0.1895930130
20.8000000000   4.8000000000   0.0544432134
20.8000000000   6.4000000000   0.2423736828
20.8000000000   8.0000000000   0.3852450324
20.8000000000   9.6000000000   0.4903936705
20.8000000000   11.2000000000   0.5631166173
20.8000000000   12.8000000000   0.6078895421
20.8000000000   14.4000000000   0.6293016133
20.8000000000   16.0000000000   0.6328397436
20.8000000000   17.6000000000   0.6256383357
20.8000000000   19.2000000000   0.6173119586
20.8000000000   20.8000000000   0.6210074638
20.8000000000   22.4000000000   0.6548515339
20.8000000000   24.0000000000   0.7440353283

22.4000000000   0.0000000000   -0.7071067812
22.4000000000   1.6000000000   -0.3402432282
22.4000000000   3.2000000000   -0.0515768212
22.4000000000   4.8000000000   0.1774555634
22.4000000000   6.4000000000   0.3583282613
22.4000000000   8.0000000000   0.4980726935
22.4000000000   9.6000000000   0.6011358240
22.4000000000   11.2000000000   0.6707038550
22.4000000000   12.8000000000   0.7096678271
22.4000000000   14.4000000000   0.7213596630
22.4000000000   16.0000000000   0.7101593382
22.4000000000   17.6000000000   0.6820617756
22.4000000000   19.2000000000   0.6452936090
22.4000000000   20.8000000000   0.6110850822
22.4000000000   22.4000000000   0.5947330664
22.4000000000   24.0000000000   0.6171418817

24.0000000000   0.0000000000   -0.3826834324
24.0000000000   1.6000000000   -0.0954407426
24.0000000000   3.2000000000   0.1460733594
24.0000000000   4.8000000000   0.3486275563
24.0000000000   6.4000000000   0.5154110539
24.0000000000   8.0000000000   0.6475815990
24.0000000000   9.6000000000   0.7453730165
24.0000000000   11.2000000000   0.8088950903
24.0000000000   12.8000000000   0.8387181887
24.0000000000   14.4000000000   0.8363098176
24.0000000000   16.0000000000   0.8043761203
24.0000000000   17.6000000000   0.7471557768
24.0000000000   19.2000000000   0.6707155857
24.0000000000   20.8000000000   0.5833061654
24.0000000000   22.4000000000   0.4958537538
24.0000000000   24.0000000000   0.4226923475

